p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.21E-05,0.436540052,0.185,0.095,0.394147528,Ciliated Epithelium RIF Vs Ctrl,S100P
2.98E-23,0.436162174,0.315,0.076,5.32E-19,Ciliated Epithelium RIF Vs Ctrl,SOCS3
5.65E-22,0.435628894,0.729,0.481,1.01E-17,Ciliated Epithelium RIF Vs Ctrl,SNRPD3
1.90E-15,0.435203676,0.852,0.711,3.39E-11,Ciliated Epithelium RIF Vs Ctrl,ISG20
1.11E-25,0.434526947,0.974,0.984,1.98E-21,Ciliated Epithelium RIF Vs Ctrl,RPS27
1.39E-19,0.433022452,0.764,0.519,2.49E-15,Ciliated Epithelium RIF Vs Ctrl,GHITM
8.10E-10,0.432791547,0.68,0.551,1.45E-05,Ciliated Epithelium RIF Vs Ctrl,DYNLT4
1.55E-15,0.432732695,0.286,0.097,2.78E-11,Ciliated Epithelium RIF Vs Ctrl,TAF4B
3.15E-11,0.431074329,0.801,0.694,5.63E-07,Ciliated Epithelium RIF Vs Ctrl,SOD2
4.94E-33,0.429669898,0.975,0.951,8.82E-29,Ciliated Epithelium RIF Vs Ctrl,OAZ1
2.42E-19,0.429430183,0.789,0.597,4.32E-15,Ciliated Epithelium RIF Vs Ctrl,CCDC96
2.66E-24,0.429429098,0.63,0.338,4.75E-20,Ciliated Epithelium RIF Vs Ctrl,SAP30
2.67E-12,0.428934781,0.583,0.387,4.78E-08,Ciliated Epithelium RIF Vs Ctrl,MECR
6.70E-36,0.428933569,0.985,0.975,1.20E-31,Ciliated Epithelium RIF Vs Ctrl,SRP14
2.12E-28,0.428421426,0.985,0.97,3.80E-24,Ciliated Epithelium RIF Vs Ctrl,RPL19
5.68E-13,0.427435398,0.792,0.653,1.01E-08,Ciliated Epithelium RIF Vs Ctrl,AGPAT2
8.92E-05,0.427113681,0.88,0.824,1,Ciliated Epithelium RIF Vs Ctrl,SERP1
1.18E-30,0.426657931,0.977,0.97,2.10E-26,Ciliated Epithelium RIF Vs Ctrl,FAU
1.43E-21,0.426153645,0.983,0.97,2.56E-17,Ciliated Epithelium RIF Vs Ctrl,EZR
1.55E-13,0.425831373,0.762,0.606,2.77E-09,Ciliated Epithelium RIF Vs Ctrl,C21orf58
9.04E-17,0.425203206,0.968,0.928,1.62E-12,Ciliated Epithelium RIF Vs Ctrl,RPS21
6.09E-10,0.424321994,0.793,0.634,1.09E-05,Ciliated Epithelium RIF Vs Ctrl,SPCS2
5.71E-21,0.423953276,0.509,0.264,1.02E-16,Ciliated Epithelium RIF Vs Ctrl,RPL36A
4.18E-22,0.423028432,0.987,0.977,7.48E-18,Ciliated Epithelium RIF Vs Ctrl,RPS24
5.61E-28,0.42181362,0.992,0.993,1.00E-23,Ciliated Epithelium RIF Vs Ctrl,RPS14
2.12E-26,0.420771027,0.242,0.012,3.79E-22,Ciliated Epithelium RIF Vs Ctrl,NELL2
2.88E-17,0.420487624,0.622,0.391,5.14E-13,Ciliated Epithelium RIF Vs Ctrl,MPC1
6.57E-05,0.419592104,0.693,0.604,1,Ciliated Epithelium RIF Vs Ctrl,P4HB
2.42E-12,0.419110511,0.712,0.537,4.32E-08,Ciliated Epithelium RIF Vs Ctrl,LDLRAD1
4.62E-16,0.418742989,0.735,0.544,8.25E-12,Ciliated Epithelium RIF Vs Ctrl,RIBC2
2.93E-19,0.418596668,0.953,0.924,5.23E-15,Ciliated Epithelium RIF Vs Ctrl,RPL10A
1.04E-22,0.417519732,0.959,0.91,1.85E-18,Ciliated Epithelium RIF Vs Ctrl,ATP5MK
4.26E-12,0.417245056,0.296,0.127,7.61E-08,Ciliated Epithelium RIF Vs Ctrl,IL1A
1.40E-28,0.416535887,0.985,0.972,2.49E-24,Ciliated Epithelium RIF Vs Ctrl,RPL24
5.51E-20,0.416350193,0.777,0.586,9.85E-16,Ciliated Epithelium RIF Vs Ctrl,ATP6V0D1
8.85E-23,0.416004798,0.587,0.312,1.58E-18,Ciliated Epithelium RIF Vs Ctrl,MMAB
5.78E-11,0.415482671,0.856,0.738,1.03E-06,Ciliated Epithelium RIF Vs Ctrl,CFAP300
8.48E-17,0.41546822,0.934,0.863,1.51E-12,Ciliated Epithelium RIF Vs Ctrl,HSPE1
4.00E-19,0.413719441,0.844,0.627,7.14E-15,Ciliated Epithelium RIF Vs Ctrl,HES6
5.31E-13,0.412967636,0.271,0.104,9.49E-09,Ciliated Epithelium RIF Vs Ctrl,TM4SF1
2.82E-13,0.412556883,0.834,0.697,5.05E-09,Ciliated Epithelium RIF Vs Ctrl,LSM7
2.57E-17,0.41094066,0.329,0.111,4.58E-13,Ciliated Epithelium RIF Vs Ctrl,SPAG6
1.37E-17,0.410270246,0.928,0.87,2.44E-13,Ciliated Epithelium RIF Vs Ctrl,CLDN4
9.60E-17,0.409997542,0.636,0.405,1.72E-12,Ciliated Epithelium RIF Vs Ctrl,PIM3
1.01E-23,0.409213907,0.952,0.933,1.80E-19,Ciliated Epithelium RIF Vs Ctrl,CSTB
3.24E-10,0.409189473,0.746,0.655,5.80E-06,Ciliated Epithelium RIF Vs Ctrl,C11orf97
5.43E-32,0.408573604,0.997,0.993,9.70E-28,Ciliated Epithelium RIF Vs Ctrl,TPT1
4.61E-24,0.408312386,0.334,0.086,8.24E-20,Ciliated Epithelium RIF Vs Ctrl,NRARP
4.19E-18,0.407374717,0.467,0.218,7.49E-14,Ciliated Epithelium RIF Vs Ctrl,TNFSF9
9.70E-20,0.407260071,0.496,0.236,1.73E-15,Ciliated Epithelium RIF Vs Ctrl,LSS
1.06E-15,0.406085573,0.815,0.676,1.90E-11,Ciliated Epithelium RIF Vs Ctrl,UBE2B
7.74E-18,0.405774638,0.546,0.296,1.38E-13,Ciliated Epithelium RIF Vs Ctrl,GLA
1.15E-24,0.405706834,0.682,0.4,2.05E-20,Ciliated Epithelium RIF Vs Ctrl,CTNNBIP1
1.96E-16,0.405647301,0.951,0.949,3.50E-12,Ciliated Epithelium RIF Vs Ctrl,CFAP90
1.82E-20,0.405036754,0.884,0.764,3.25E-16,Ciliated Epithelium RIF Vs Ctrl,NDUFC2
2.26E-17,0.40325271,0.781,0.576,4.03E-13,Ciliated Epithelium RIF Vs Ctrl,CYCS
1.56E-17,0.402710081,0.958,0.947,2.79E-13,Ciliated Epithelium RIF Vs Ctrl,CETN2
7.90E-28,0.402654581,0.94,0.917,1.41E-23,Ciliated Epithelium RIF Vs Ctrl,GNG5
7.78E-15,0.401738874,0.634,0.398,1.39E-10,Ciliated Epithelium RIF Vs Ctrl,TMEM50B
7.15E-20,0.401150944,0.981,0.97,1.28E-15,Ciliated Epithelium RIF Vs Ctrl,RPS6
4.44E-12,0.399363704,0.966,0.947,7.94E-08,Ciliated Epithelium RIF Vs Ctrl,RPS12
6.59E-06,0.397472033,0.528,0.41,0.117695819,Ciliated Epithelium RIF Vs Ctrl,IFI27
8.24E-21,0.395869525,0.609,0.333,1.47E-16,Ciliated Epithelium RIF Vs Ctrl,MAP2K3
5.15E-22,0.395691927,0.95,0.935,9.20E-18,Ciliated Epithelium RIF Vs Ctrl,UQCRB
6.35E-17,0.395448592,0.575,0.343,1.13E-12,Ciliated Epithelium RIF Vs Ctrl,LARP6
9.96E-27,0.392701708,0.984,0.984,1.78E-22,Ciliated Epithelium RIF Vs Ctrl,RPL34
2.83E-21,0.390353191,0.961,0.926,5.06E-17,Ciliated Epithelium RIF Vs Ctrl,TBCA
1.99E-14,0.390102481,0.877,0.829,3.56E-10,Ciliated Epithelium RIF Vs Ctrl,DMKN
4.07E-17,0.390061502,0.793,0.618,7.27E-13,Ciliated Epithelium RIF Vs Ctrl,STMP1
6.55E-11,0.387597912,0.908,0.843,1.17E-06,Ciliated Epithelium RIF Vs Ctrl,SSR4
7.93E-12,0.387046442,0.953,0.956,1.42E-07,Ciliated Epithelium RIF Vs Ctrl,PFN1
6.48E-14,0.386367204,0.521,0.312,1.16E-09,Ciliated Epithelium RIF Vs Ctrl,CLU
2.03E-16,0.386077565,0.77,0.572,3.62E-12,Ciliated Epithelium RIF Vs Ctrl,ZNF487
4.24E-20,0.38601482,0.982,0.977,7.57E-16,Ciliated Epithelium RIF Vs Ctrl,RPS15
9.04E-09,0.385982308,0.584,0.435,0.000161552,Ciliated Epithelium RIF Vs Ctrl,CCND1
3.09E-13,0.385981567,0.899,0.831,5.52E-09,Ciliated Epithelium RIF Vs Ctrl,LMNA
9.25E-22,0.385879744,0.592,0.301,1.65E-17,Ciliated Epithelium RIF Vs Ctrl,PCYT2
2.45E-21,0.385578714,0.919,0.845,4.38E-17,Ciliated Epithelium RIF Vs Ctrl,COX7B
0.014012324,0.385359827,0.627,0.523,1,Ciliated Epithelium RIF Vs Ctrl,SLC3A2
8.34E-18,0.385084759,0.861,0.729,1.49E-13,Ciliated Epithelium RIF Vs Ctrl,FKBP1A
2.72E-19,0.383689362,0.948,0.905,4.86E-15,Ciliated Epithelium RIF Vs Ctrl,PARK7
1.01E-12,0.383244561,0.461,0.278,1.81E-08,Ciliated Epithelium RIF Vs Ctrl,EBP
2.27E-13,0.382922477,0.451,0.248,4.06E-09,Ciliated Epithelium RIF Vs Ctrl,PCLAF
2.36E-15,0.382588253,0.948,0.935,4.22E-11,Ciliated Epithelium RIF Vs Ctrl,PPIL6
1.29E-11,0.382339201,0.937,0.887,2.30E-07,Ciliated Epithelium RIF Vs Ctrl,MUC1
3.11E-17,0.382262096,0.88,0.789,5.56E-13,Ciliated Epithelium RIF Vs Ctrl,SYAP1
3.98E-10,0.381906608,0.598,0.428,7.11E-06,Ciliated Epithelium RIF Vs Ctrl,METTL27
5.84E-19,0.381403911,0.976,0.972,1.04E-14,Ciliated Epithelium RIF Vs Ctrl,RPL30
7.64E-13,0.380932501,0.799,0.639,1.36E-08,Ciliated Epithelium RIF Vs Ctrl,PNRC1
5.36E-17,0.380797113,0.965,0.928,9.58E-13,Ciliated Epithelium RIF Vs Ctrl,RPL26
3.75E-15,0.380540667,0.35,0.15,6.70E-11,Ciliated Epithelium RIF Vs Ctrl,SOCS1
9.31E-27,0.379916335,0.515,0.206,1.66E-22,Ciliated Epithelium RIF Vs Ctrl,IL18
1.83E-13,0.379843366,0.658,0.444,3.27E-09,Ciliated Epithelium RIF Vs Ctrl,HNRNPAB
1.05E-06,0.379798542,0.88,0.843,0.018783292,Ciliated Epithelium RIF Vs Ctrl,FAM162A
1.61E-12,0.378434732,0.853,0.736,2.88E-08,Ciliated Epithelium RIF Vs Ctrl,HNRNPM
2.54E-07,0.377963896,0.72,0.588,0.004531517,Ciliated Epithelium RIF Vs Ctrl,SSR2
2.01E-15,0.377251507,0.195,0.037,3.58E-11,Ciliated Epithelium RIF Vs Ctrl,ICAM1
7.54E-13,0.376670068,0.708,0.565,1.35E-08,Ciliated Epithelium RIF Vs Ctrl,LRRC51
1.78E-07,0.376366273,0.808,0.72,0.003189071,Ciliated Epithelium RIF Vs Ctrl,CITED4
5.03E-18,0.376054445,0.432,0.199,8.98E-14,Ciliated Epithelium RIF Vs Ctrl,NUAK2
8.50E-19,0.375918696,0.907,0.787,1.52E-14,Ciliated Epithelium RIF Vs Ctrl,CBY1
6.16E-17,0.375151548,0.291,0.093,1.10E-12,Ciliated Epithelium RIF Vs Ctrl,NR4A1
5.57E-18,0.374037687,0.766,0.562,9.96E-14,Ciliated Epithelium RIF Vs Ctrl,CFAP20
1.59E-18,0.373972576,0.903,0.803,2.85E-14,Ciliated Epithelium RIF Vs Ctrl,MRPL57
7.97E-13,0.373403905,0.793,0.634,1.42E-08,Ciliated Epithelium RIF Vs Ctrl,SMS
6.53E-14,0.372924698,0.912,0.868,1.17E-09,Ciliated Epithelium RIF Vs Ctrl,DPCD
4.84E-15,0.370967106,0.25,0.074,8.65E-11,Ciliated Epithelium RIF Vs Ctrl,CD83
8.85E-07,0.370310616,0.571,0.421,0.015820231,Ciliated Epithelium RIF Vs Ctrl,SEC61A1
2.02E-16,0.368953765,0.603,0.37,3.61E-12,Ciliated Epithelium RIF Vs Ctrl,FAM104B
2.34E-12,0.367666039,0.548,0.343,4.18E-08,Ciliated Epithelium RIF Vs Ctrl,DMD
8.62E-14,0.367234709,0.668,0.468,1.54E-09,Ciliated Epithelium RIF Vs Ctrl,PRR7
2.54E-08,0.367144758,0.614,0.475,0.000453979,Ciliated Epithelium RIF Vs Ctrl,EGR1
8.56E-10,0.366327526,0.888,0.852,1.53E-05,Ciliated Epithelium RIF Vs Ctrl,ARL3
2.02E-18,0.366308294,0.983,0.975,3.61E-14,Ciliated Epithelium RIF Vs Ctrl,UBC
1.65E-10,0.365190222,0.45,0.275,2.94E-06,Ciliated Epithelium RIF Vs Ctrl,NCOA7
4.63E-10,0.365000837,0.106,0.012,8.27E-06,Ciliated Epithelium RIF Vs Ctrl,MMP10
2.59E-23,0.364269823,0.974,0.961,4.63E-19,Ciliated Epithelium RIF Vs Ctrl,RPS16
1.27E-10,0.363064064,0.781,0.676,2.27E-06,Ciliated Epithelium RIF Vs Ctrl,ATP5MC1
4.02E-06,0.362947458,0.533,0.426,0.07191086,Ciliated Epithelium RIF Vs Ctrl,PTMS
5.07E-19,0.362621962,0.948,0.912,9.05E-15,Ciliated Epithelium RIF Vs Ctrl,COX6B1
4.21E-14,0.361407575,0.999,1,7.53E-10,Ciliated Epithelium RIF Vs Ctrl,CAPS
3.48E-18,0.361038778,0.53,0.285,6.23E-14,Ciliated Epithelium RIF Vs Ctrl,ENSG00000271793
4.83E-15,0.359840377,0.842,0.715,8.63E-11,Ciliated Epithelium RIF Vs Ctrl,NPC2
1.14E-16,0.359509107,0.862,0.771,2.03E-12,Ciliated Epithelium RIF Vs Ctrl,SNRPE
3.84E-14,0.359035164,0.888,0.752,6.86E-10,Ciliated Epithelium RIF Vs Ctrl,HMGN2
1.27E-12,0.358826449,0.73,0.539,2.28E-08,Ciliated Epithelium RIF Vs Ctrl,CYTH2
1.45E-16,0.358411715,0.875,0.731,2.59E-12,Ciliated Epithelium RIF Vs Ctrl,ANXA5
9.10E-09,0.358322635,0.334,0.19,0.000162627,Ciliated Epithelium RIF Vs Ctrl,DNAJB9
1.56E-11,0.35690241,0.842,0.743,2.79E-07,Ciliated Epithelium RIF Vs Ctrl,C4orf48
1.81E-14,0.356586514,0.924,0.847,3.23E-10,Ciliated Epithelium RIF Vs Ctrl,ANKRD37
4.02E-15,0.356508227,0.911,0.866,7.19E-11,Ciliated Epithelium RIF Vs Ctrl,ENDOG
1.19E-09,0.354887377,0.835,0.745,2.12E-05,Ciliated Epithelium RIF Vs Ctrl,ZDHHC1
6.49E-12,0.354732736,0.705,0.535,1.16E-07,Ciliated Epithelium RIF Vs Ctrl,ODC1
1.06E-15,0.353623458,0.979,0.97,1.89E-11,Ciliated Epithelium RIF Vs Ctrl,RPL12
1.32E-08,0.353540136,0.649,0.519,0.000236182,Ciliated Epithelium RIF Vs Ctrl,SH3BGRL3
1.65E-17,0.353071027,0.703,0.479,2.94E-13,Ciliated Epithelium RIF Vs Ctrl,ISCA1
5.43E-19,0.352829576,0.967,0.933,9.70E-15,Ciliated Epithelium RIF Vs Ctrl,SPINT2
1.61E-15,0.352415976,0.546,0.303,2.88E-11,Ciliated Epithelium RIF Vs Ctrl,ALDH3B1
1.38E-10,0.351727091,0.907,0.889,2.47E-06,Ciliated Epithelium RIF Vs Ctrl,ZMYND10
2.45E-17,0.351585194,0.95,0.905,4.38E-13,Ciliated Epithelium RIF Vs Ctrl,ELF3
2.01E-12,0.350934215,0.528,0.326,3.60E-08,Ciliated Epithelium RIF Vs Ctrl,C6orf52
9.90E-07,0.350864661,0.446,0.312,0.017695564,Ciliated Epithelium RIF Vs Ctrl,MAGT1
1.80E-13,0.350588639,0.856,0.764,3.22E-09,Ciliated Epithelium RIF Vs Ctrl,APRT
1.40E-22,0.350109793,0.293,0.06,2.51E-18,Ciliated Epithelium RIF Vs Ctrl,CAMK1D
4.34E-13,0.349980865,0.658,0.451,7.76E-09,Ciliated Epithelium RIF Vs Ctrl,DUSP14
4.05E-19,0.348513094,0.895,0.84,7.24E-15,Ciliated Epithelium RIF Vs Ctrl,COPRS
7.10E-18,0.348435222,0.551,0.299,1.27E-13,Ciliated Epithelium RIF Vs Ctrl,COMMD3
6.34E-11,0.34689581,0.746,0.579,1.13E-06,Ciliated Epithelium RIF Vs Ctrl,XBP1
3.24E-15,0.346815925,0.985,0.993,5.80E-11,Ciliated Epithelium RIF Vs Ctrl,MYL6
2.40E-16,0.346792995,0.228,0.053,4.29E-12,Ciliated Epithelium RIF Vs Ctrl,NNMT
9.99E-12,0.346097999,0.57,0.396,1.79E-07,Ciliated Epithelium RIF Vs Ctrl,DENND10
2.73E-15,0.345418739,0.783,0.641,4.89E-11,Ciliated Epithelium RIF Vs Ctrl,CHCHD1
2.22E-12,0.34432188,0.643,0.461,3.97E-08,Ciliated Epithelium RIF Vs Ctrl,APOO
9.02E-15,0.343919804,0.663,0.456,1.61E-10,Ciliated Epithelium RIF Vs Ctrl,BAIAP2
1.22E-17,0.343721154,0.809,0.653,2.19E-13,Ciliated Epithelium RIF Vs Ctrl,CHURC1
5.19E-16,0.343153863,0.908,0.85,9.27E-12,Ciliated Epithelium RIF Vs Ctrl,MRPS21
1.61E-15,0.342573654,0.288,0.102,2.88E-11,Ciliated Epithelium RIF Vs Ctrl,RASD1
5.19E-14,0.342241184,0.78,0.606,9.28E-10,Ciliated Epithelium RIF Vs Ctrl,ERCC1
3.99E-12,0.34144785,0.755,0.556,7.13E-08,Ciliated Epithelium RIF Vs Ctrl,FAM177A1
7.31E-20,0.341389952,0.348,0.118,1.31E-15,Ciliated Epithelium RIF Vs Ctrl,DHCR7
5.26E-07,0.341331446,0.549,0.398,0.009394716,Ciliated Epithelium RIF Vs Ctrl,TEX14
0.006840704,0.340172526,0.821,0.743,1,Ciliated Epithelium RIF Vs Ctrl,OSTC
9.27E-15,0.339616985,0.761,0.558,1.66E-10,Ciliated Epithelium RIF Vs Ctrl,CCDC65
2.44E-20,0.338922528,0.994,0.998,4.36E-16,Ciliated Epithelium RIF Vs Ctrl,RPL7A
5.55E-09,0.338539618,0.743,0.634,9.92E-05,Ciliated Epithelium RIF Vs Ctrl,POLR2H
1.38E-15,0.337568514,0.726,0.528,2.47E-11,Ciliated Epithelium RIF Vs Ctrl,TIMM8B
3.78E-10,0.336861647,0.801,0.671,6.75E-06,Ciliated Epithelium RIF Vs Ctrl,SPATS2L
2.16E-05,0.336733709,0.566,0.447,0.385994321,Ciliated Epithelium RIF Vs Ctrl,NAMPT
6.48E-13,0.336596786,0.654,0.472,1.16E-08,Ciliated Epithelium RIF Vs Ctrl,PGD
1.47E-05,0.33649061,0.65,0.572,0.262775844,Ciliated Epithelium RIF Vs Ctrl,HLA-B
0.000552384,0.336252772,0.442,0.343,1,Ciliated Epithelium RIF Vs Ctrl,GCLC
1.16E-19,0.33483558,0.872,0.727,2.06E-15,Ciliated Epithelium RIF Vs Ctrl,NDUFB4
6.51E-07,0.334784969,0.449,0.31,0.011625723,Ciliated Epithelium RIF Vs Ctrl,PLAAT2
4.03E-11,0.334770718,0.821,0.676,7.19E-07,Ciliated Epithelium RIF Vs Ctrl,ENKUR
1.05E-17,0.334393737,0.28,0.079,1.87E-13,Ciliated Epithelium RIF Vs Ctrl,NOCT
2.52E-07,0.333778074,0.917,0.891,0.004499438,Ciliated Epithelium RIF Vs Ctrl,HMGB1
1.55E-19,0.333690542,0.356,0.123,2.78E-15,Ciliated Epithelium RIF Vs Ctrl,FJX1
3.92E-13,0.333296086,0.502,0.285,7.01E-09,Ciliated Epithelium RIF Vs Ctrl,NSDHL
1.15E-12,0.332879699,0.957,0.921,2.05E-08,Ciliated Epithelium RIF Vs Ctrl,CFL1
1.85E-08,0.332716121,0.637,0.495,0.0003312,Ciliated Epithelium RIF Vs Ctrl,CDKN2A
2.31E-17,0.33180249,0.612,0.35,4.13E-13,Ciliated Epithelium RIF Vs Ctrl,FAM200B
5.72E-16,0.331134245,0.28,0.088,1.02E-11,Ciliated Epithelium RIF Vs Ctrl,TNNC2
1.73E-15,0.330832575,0.874,0.789,3.09E-11,Ciliated Epithelium RIF Vs Ctrl,ATP6V1D
5.92E-09,0.330054767,0.702,0.567,0.000105869,Ciliated Epithelium RIF Vs Ctrl,SGMS2
4.16E-16,0.330026374,0.826,0.678,7.44E-12,Ciliated Epithelium RIF Vs Ctrl,NUTF2
9.64E-11,0.329949337,0.617,0.424,1.72E-06,Ciliated Epithelium RIF Vs Ctrl,PLPP5
0.005626973,0.328726212,0.775,0.78,1,Ciliated Epithelium RIF Vs Ctrl,IGFBP7
8.54E-22,0.328665582,0.982,0.986,1.53E-17,Ciliated Epithelium RIF Vs Ctrl,PFDN5
1.62E-10,0.327083955,0.851,0.773,2.90E-06,Ciliated Epithelium RIF Vs Ctrl,LLGL2
1.78E-11,0.325700501,0.722,0.546,3.17E-07,Ciliated Epithelium RIF Vs Ctrl,AMD1
7.50E-09,0.325126907,0.777,0.613,0.000134051,Ciliated Epithelium RIF Vs Ctrl,RPN1
9.59E-21,0.32499891,0.336,0.1,1.71E-16,Ciliated Epithelium RIF Vs Ctrl,FOSL1
7.76E-14,0.324752724,0.904,0.792,1.39E-09,Ciliated Epithelium RIF Vs Ctrl,SRSF3
3.28E-16,0.323607906,0.906,0.85,5.86E-12,Ciliated Epithelium RIF Vs Ctrl,NDUFAB1
2.33E-15,0.323291906,0.927,0.866,4.17E-11,Ciliated Epithelium RIF Vs Ctrl,ATP5PF
7.71E-15,0.322982976,0.449,0.231,1.38E-10,Ciliated Epithelium RIF Vs Ctrl,TIPARP
1.21E-10,0.322297972,0.613,0.438,2.17E-06,Ciliated Epithelium RIF Vs Ctrl,TMEM141
3.68E-15,0.322102983,0.5,0.269,6.57E-11,Ciliated Epithelium RIF Vs Ctrl,BBC3
1.26E-08,0.321987842,0.914,0.894,0.000225453,Ciliated Epithelium RIF Vs Ctrl,CLIC1
2.17E-11,0.321710299,0.639,0.449,3.89E-07,Ciliated Epithelium RIF Vs Ctrl,EMP2
2.20E-12,0.321014863,0.758,0.595,3.94E-08,Ciliated Epithelium RIF Vs Ctrl,RBIS
6.01E-06,0.320242944,0.328,0.213,0.107457906,Ciliated Epithelium RIF Vs Ctrl,PEG10
2.41E-13,0.319933865,0.551,0.343,4.31E-09,Ciliated Epithelium RIF Vs Ctrl,DUT
1.38E-12,0.319931718,0.726,0.539,2.47E-08,Ciliated Epithelium RIF Vs Ctrl,TLE5
4.11E-12,0.319132925,0.884,0.782,7.34E-08,Ciliated Epithelium RIF Vs Ctrl,NCL
3.24E-13,0.319055791,0.91,0.861,5.78E-09,Ciliated Epithelium RIF Vs Ctrl,COX5A
3.09E-10,0.317311099,0.141,0.03,5.52E-06,Ciliated Epithelium RIF Vs Ctrl,SLC7A8
5.86E-08,0.316789167,0.844,0.806,0.001047062,Ciliated Epithelium RIF Vs Ctrl,ODF3B
0.076752948,0.315110482,0.69,0.662,1,Ciliated Epithelium RIF Vs Ctrl,TUBB
4.71E-11,0.314267327,0.637,0.451,8.42E-07,Ciliated Epithelium RIF Vs Ctrl,ARL6IP1
3.89E-08,0.314107226,0.356,0.211,0.000694878,Ciliated Epithelium RIF Vs Ctrl,ENSG00000170846
5.96E-12,0.313874462,0.698,0.475,1.06E-07,Ciliated Epithelium RIF Vs Ctrl,NANS
1.64E-13,0.313638279,0.938,0.9,2.94E-09,Ciliated Epithelium RIF Vs Ctrl,NDUFS5
1.08E-06,0.312666879,0.634,0.502,0.019371612,Ciliated Epithelium RIF Vs Ctrl,TMED9
7.84E-15,0.311375781,0.223,0.056,1.40E-10,Ciliated Epithelium RIF Vs Ctrl,MT3
1.78E-17,0.310786614,0.505,0.252,3.19E-13,Ciliated Epithelium RIF Vs Ctrl,NT5E
1.46E-08,0.309450539,0.958,0.938,0.000261139,Ciliated Epithelium RIF Vs Ctrl,PGK1
7.69E-11,0.309413246,0.758,0.623,1.37E-06,Ciliated Epithelium RIF Vs Ctrl,BAD
1.43E-11,0.309001256,0.29,0.125,2.56E-07,Ciliated Epithelium RIF Vs Ctrl,HLA-DRA
4.72E-08,0.308879266,0.81,0.715,0.000842717,Ciliated Epithelium RIF Vs Ctrl,CSRP2
1.31E-14,0.308725721,0.98,0.975,2.35E-10,Ciliated Epithelium RIF Vs Ctrl,RACK1
5.77E-11,0.308576232,0.831,0.738,1.03E-06,Ciliated Epithelium RIF Vs Ctrl,PPP1R7
1.42E-11,0.308288908,0.884,0.796,2.53E-07,Ciliated Epithelium RIF Vs Ctrl,TALDO1
0.001775734,0.308200804,0.701,0.613,1,Ciliated Epithelium RIF Vs Ctrl,MYDGF
3.14E-21,0.306895345,0.991,0.991,5.61E-17,Ciliated Epithelium RIF Vs Ctrl,RPS27A
9.32E-15,0.306550755,0.647,0.433,1.67E-10,Ciliated Epithelium RIF Vs Ctrl,BLOC1S1
2.80E-12,0.306288781,0.539,0.336,5.01E-08,Ciliated Epithelium RIF Vs Ctrl,REL
4.86E-06,0.306237282,0.675,0.602,0.086888267,Ciliated Epithelium RIF Vs Ctrl,AKAP14
5.00E-16,0.305889946,0.878,0.75,8.94E-12,Ciliated Epithelium RIF Vs Ctrl,PSMA3
1.69E-14,0.305255802,0.321,0.13,3.03E-10,Ciliated Epithelium RIF Vs Ctrl,DUSP5
2.66E-14,0.305101979,0.613,0.398,4.75E-10,Ciliated Epithelium RIF Vs Ctrl,ORMDL2
3.04E-13,0.304984493,0.976,0.979,5.44E-09,Ciliated Epithelium RIF Vs Ctrl,RPL5
2.05E-11,0.304950968,0.86,0.736,3.67E-07,Ciliated Epithelium RIF Vs Ctrl,SDCBP
7.16E-14,0.304675066,0.527,0.308,1.28E-09,Ciliated Epithelium RIF Vs Ctrl,MAP1A
9.49E-11,0.304574792,0.856,0.78,1.70E-06,Ciliated Epithelium RIF Vs Ctrl,VAMP8
3.09E-13,0.304507216,0.395,0.199,5.52E-09,Ciliated Epithelium RIF Vs Ctrl,STARD4
8.94E-18,0.304420093,0.422,0.183,1.60E-13,Ciliated Epithelium RIF Vs Ctrl,MEIG1
1.13E-14,0.304332698,0.486,0.257,2.02E-10,Ciliated Epithelium RIF Vs Ctrl,TMEM154
6.00E-10,0.304169879,0.891,0.794,1.07E-05,Ciliated Epithelium RIF Vs Ctrl,TMEM231
2.95E-14,0.303673199,0.799,0.604,5.27E-10,Ciliated Epithelium RIF Vs Ctrl,RBM8A
1.49E-15,0.302469114,0.954,0.938,2.67E-11,Ciliated Epithelium RIF Vs Ctrl,YBX1
4.79E-17,0.302037594,0.551,0.312,8.57E-13,Ciliated Epithelium RIF Vs Ctrl,PTRHD1
2.54E-08,0.301873085,0.982,0.979,0.000452995,Ciliated Epithelium RIF Vs Ctrl,RPS3
1.14E-14,0.301645269,0.915,0.815,2.04E-10,Ciliated Epithelium RIF Vs Ctrl,TRIR
9.14E-14,0.301475412,0.903,0.84,1.63E-09,Ciliated Epithelium RIF Vs Ctrl,GNB2
2.30E-13,0.300608663,0.569,0.336,4.11E-09,Ciliated Epithelium RIF Vs Ctrl,PET100
5.72E-13,0.300300778,0.136,0.014,1.02E-08,Ciliated Epithelium RIF Vs Ctrl,IL17C
1.06E-12,0.300122061,0.58,0.352,1.89E-08,Ciliated Epithelium RIF Vs Ctrl,NR4A2
1.59E-17,0.300036852,0.338,0.123,2.84E-13,Ciliated Epithelium RIF Vs Ctrl,RELB
4.94E-14,0.299945859,0.884,0.782,8.82E-10,Ciliated Epithelium RIF Vs Ctrl,PPM1G
1.50E-09,0.299779358,0.875,0.769,2.68E-05,Ciliated Epithelium RIF Vs Ctrl,BNIP3L
7.15E-15,0.299690335,0.346,0.146,1.28E-10,Ciliated Epithelium RIF Vs Ctrl,PHLDA1
