p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.29E-199,-0.809039507,0.534,0.84,4.10E-195,Stromal cell RIF-1 Vs Ctrl,KRT19
0,-0.810617687,0.172,0.649,0,Stromal cell RIF-1 Vs Ctrl,SCUBE3
0,-0.815364865,0.541,0.905,0,Stromal cell RIF-1 Vs Ctrl,FMN2
8.68E-226,-0.815998209,0.428,0.737,1.55E-221,Stromal cell RIF-1 Vs Ctrl,TYMS
0,-0.823181317,0.662,0.962,0,Stromal cell RIF-1 Vs Ctrl,ENAH
0,-0.83570839,0.987,1,0,Stromal cell RIF-1 Vs Ctrl,PPP1R14B
0,-0.838676941,0.034,0.343,0,Stromal cell RIF-1 Vs Ctrl,CCL2
5.59E-205,-0.849721747,0.869,0.978,9.98E-201,Stromal cell RIF-1 Vs Ctrl,HMGN2
0,-0.857108427,0.254,0.829,0,Stromal cell RIF-1 Vs Ctrl,MACIR
0,-0.85912832,0.973,0.999,0,Stromal cell RIF-1 Vs Ctrl,SSR3
0,-0.862328355,0.113,0.775,0,Stromal cell RIF-1 Vs Ctrl,IL7R
0,-0.881209771,0.191,0.792,0,Stromal cell RIF-1 Vs Ctrl,CDH4
0,-0.886949566,0.999,1,0,Stromal cell RIF-1 Vs Ctrl,GAPDH
0,-0.894310682,0.348,0.786,0,Stromal cell RIF-1 Vs Ctrl,TGFBI
0,-0.898620366,0.996,1,0,Stromal cell RIF-1 Vs Ctrl,NPM1
0,-0.903425766,0.052,0.743,0,Stromal cell RIF-1 Vs Ctrl,SEMA3C
0,-0.914276403,0.254,0.784,0,Stromal cell RIF-1 Vs Ctrl,DPYD
0,-0.91836326,0.224,0.76,0,Stromal cell RIF-1 Vs Ctrl,ST6GALNAC5
0,-0.924112054,0.381,0.864,0,Stromal cell RIF-1 Vs Ctrl,KCNMA1
0,-0.924823854,0.804,0.985,0,Stromal cell RIF-1 Vs Ctrl,SRM
0,-0.926908767,0.94,0.998,0,Stromal cell RIF-1 Vs Ctrl,ANXA1
0,-0.930914865,1,1,0,Stromal cell RIF-1 Vs Ctrl,ACTB
0,-0.94263275,0.822,0.989,0,Stromal cell RIF-1 Vs Ctrl,NME1
0,-0.954392681,0.356,0.882,0,Stromal cell RIF-1 Vs Ctrl,VEGFC
0,-0.955107375,0.647,0.967,0,Stromal cell RIF-1 Vs Ctrl,GLIPR1
0,-0.955595854,0.962,0.996,0,Stromal cell RIF-1 Vs Ctrl,CTSC
0,-0.958939131,0.123,0.808,0,Stromal cell RIF-1 Vs Ctrl,BDNF
0,-0.963447232,0.047,0.37,0,Stromal cell RIF-1 Vs Ctrl,REN
0,-0.964753453,1,1,0,Stromal cell RIF-1 Vs Ctrl,TPM1
0,-0.969011737,0.878,0.986,0,Stromal cell RIF-1 Vs Ctrl,DDAH1
0,-0.96952923,0.996,0.999,0,Stromal cell RIF-1 Vs Ctrl,HSP90AA1
0,-0.973057316,0.988,0.999,0,Stromal cell RIF-1 Vs Ctrl,COTL1
0,-0.976351525,0.927,0.995,0,Stromal cell RIF-1 Vs Ctrl,MARCKS
0,-0.985539168,0.676,0.96,0,Stromal cell RIF-1 Vs Ctrl,NEK7
0,-1.011348444,0.999,1,0,Stromal cell RIF-1 Vs Ctrl,CALM2
0,-1.034519259,0.889,0.984,0,Stromal cell RIF-1 Vs Ctrl,CITED2
0,-1.041276183,0.886,0.994,0,Stromal cell RIF-1 Vs Ctrl,TUBA1C
0,-1.047132362,0.925,0.997,0,Stromal cell RIF-1 Vs Ctrl,DUSP1
0,-1.082111652,0.153,0.773,0,Stromal cell RIF-1 Vs Ctrl,ZFPM2
0,-1.087340502,0.748,0.959,0,Stromal cell RIF-1 Vs Ctrl,NALF1
0,-1.11248075,0.052,0.74,0,Stromal cell RIF-1 Vs Ctrl,NRG1
0,-1.134926119,0.932,0.999,0,Stromal cell RIF-1 Vs Ctrl,TUBA1B
0,-1.160997327,0.255,0.852,0,Stromal cell RIF-1 Vs Ctrl,FGF7
0,-1.162696725,0.382,0.931,0,Stromal cell RIF-1 Vs Ctrl,NAV3
0,-1.186948428,0.974,0.999,0,Stromal cell RIF-1 Vs Ctrl,CCND1
0,-1.207629929,0.197,0.806,0,Stromal cell RIF-1 Vs Ctrl,ZNF804A
0,-1.210287378,0.858,0.997,0,Stromal cell RIF-1 Vs Ctrl,ID1
0,-1.215272014,0.493,0.909,0,Stromal cell RIF-1 Vs Ctrl,UCHL1
0,-1.22051948,0.973,1,0,Stromal cell RIF-1 Vs Ctrl,TUBB
0,-1.221694476,1,1,0,Stromal cell RIF-1 Vs Ctrl,ACTG1
0,-1.257719904,0.661,0.992,0,Stromal cell RIF-1 Vs Ctrl,CCN1
0,-1.269943299,0.413,0.917,0,Stromal cell RIF-1 Vs Ctrl,SLC8A1
0,-1.379388742,0.851,0.989,0,Stromal cell RIF-1 Vs Ctrl,SERPINE1
0,-1.39209279,0.495,0.939,0,Stromal cell RIF-1 Vs Ctrl,SULF1
0,-1.432423743,0.698,0.967,0,Stromal cell RIF-1 Vs Ctrl,MT1E
0,-1.666360177,0.13,0.511,0,Stromal cell RIF-1 Vs Ctrl,BEX1
0,-1.808844732,0.437,0.949,0,Stromal cell RIF-1 Vs Ctrl,KIRREL3
0,-1.990210203,0.041,0.985,0,Stromal cell RIF-1 Vs Ctrl,SLC35F1
0,-2.053617403,0.123,0.801,0,Stromal cell RIF-1 Vs Ctrl,TFPI2
0,-2.155359034,0.356,0.87,0,Stromal cell RIF-1 Vs Ctrl,IGFBP3
0,-2.269509869,0.637,0.998,0,Stromal cell RIF-1 Vs Ctrl,MGST1
0,-2.830037848,0.361,0.965,0,Stromal cell RIF-1 Vs Ctrl,DKK1
0,1.58882251,0.685,0.323,0,Stromal cell RIF-2 Vs Ctrl,DDIT4
0,1.554348649,0.875,0.618,0,Stromal cell RIF-2 Vs Ctrl,RARRES2
6.18E-121,1.452981332,0.905,0.842,1.10E-116,Stromal cell RIF-2 Vs Ctrl,S100A4
7.76E-203,1.38481876,0.597,0.32,1.39E-198,Stromal cell RIF-2 Vs Ctrl,IFI27
3.71E-294,1.240398092,0.736,0.502,6.63E-290,Stromal cell RIF-2 Vs Ctrl,IFI6
2.93E-25,0.992201123,0.489,0.467,5.23E-21,Stromal cell RIF-2 Vs Ctrl,KCNE4
0,0.981634761,1,0.998,0,Stromal cell RIF-2 Vs Ctrl,RPL27A
0,0.975781621,1,0.999,0,Stromal cell RIF-2 Vs Ctrl,RPS2
0,0.925394254,0.948,0.828,0,Stromal cell RIF-2 Vs Ctrl,PDGFRB
6.32E-39,0.91428037,0.872,0.864,1.13E-34,Stromal cell RIF-2 Vs Ctrl,H4C3
0,0.898595357,1,0.998,0,Stromal cell RIF-2 Vs Ctrl,RPS29
0,0.897727019,0.999,0.999,0,Stromal cell RIF-2 Vs Ctrl,RPL37A
5.80E-118,0.887826425,0.684,0.573,1.04E-113,Stromal cell RIF-2 Vs Ctrl,STC1
2.52E-226,0.843003374,0.978,0.962,4.50E-222,Stromal cell RIF-2 Vs Ctrl,UACA
0,0.776116537,0.856,0.7,0,Stromal cell RIF-2 Vs Ctrl,CXXC5
0,0.759862,1,0.999,0,Stromal cell RIF-2 Vs Ctrl,PTMS
2.36E-135,0.745291475,0.809,0.714,4.21E-131,Stromal cell RIF-2 Vs Ctrl,CKB
0,0.733059246,0.998,0.995,0,Stromal cell RIF-2 Vs Ctrl,RPL23
2.19E-165,0.722630515,0.973,0.978,3.91E-161,Stromal cell RIF-2 Vs Ctrl,LGALS3
2.84E-96,0.717436271,0.778,0.644,5.07E-92,Stromal cell RIF-2 Vs Ctrl,TIMP3
0,0.710661529,1,0.999,0,Stromal cell RIF-2 Vs Ctrl,RPLP2
5.54E-293,0.703745565,0.89,0.76,9.90E-289,Stromal cell RIF-2 Vs Ctrl,DPYSL2
2.58E-174,0.695518753,0.844,0.752,4.60E-170,Stromal cell RIF-2 Vs Ctrl,LYST
1.26E-176,0.672901216,0.961,0.954,2.26E-172,Stromal cell RIF-2 Vs Ctrl,IFITM3
3.05E-46,0.667273338,0.813,0.798,5.45E-42,Stromal cell RIF-2 Vs Ctrl,SPON2
1.39E-183,0.664403727,0.692,0.425,2.48E-179,Stromal cell RIF-2 Vs Ctrl,ABCA1
2.19E-199,0.660895309,0.916,0.874,3.92E-195,Stromal cell RIF-2 Vs Ctrl,COL3A1
6.35E-253,0.660857565,0.993,0.978,1.14E-248,Stromal cell RIF-2 Vs Ctrl,S100A10
5.08E-177,0.65972462,0.879,0.828,9.07E-173,Stromal cell RIF-2 Vs Ctrl,TNS3
2.61E-231,0.659052641,0.456,0.122,4.66E-227,Stromal cell RIF-2 Vs Ctrl,CCDC102B
7.52E-164,0.646769234,0.915,0.875,1.34E-159,Stromal cell RIF-2 Vs Ctrl,TSC22D1
2.83E-185,0.641998065,0.891,0.844,5.05E-181,Stromal cell RIF-2 Vs Ctrl,OAF
0,0.638223288,0.988,0.972,0,Stromal cell RIF-2 Vs Ctrl,RPS10
0,0.630500315,0.999,0.999,0,Stromal cell RIF-2 Vs Ctrl,RPL37
4.16E-258,0.630247214,0.62,0.265,7.43E-254,Stromal cell RIF-2 Vs Ctrl,PTPRE
5.40E-113,0.627790278,0.673,0.568,9.64E-109,Stromal cell RIF-2 Vs Ctrl,ENC1
2.84E-84,0.62700339,0.993,0.992,5.08E-80,Stromal cell RIF-2 Vs Ctrl,KRT18
3.10E-234,0.619674947,0.985,0.975,5.54E-230,Stromal cell RIF-2 Vs Ctrl,RPS20
6.34E-40,0.615550337,0.492,0.373,1.13E-35,Stromal cell RIF-2 Vs Ctrl,C11orf96
3.99E-158,0.615184578,0.905,0.879,7.13E-154,Stromal cell RIF-2 Vs Ctrl,NXN
1.86E-173,0.610177091,0.747,0.578,3.33E-169,Stromal cell RIF-2 Vs Ctrl,HES4
3.80E-73,0.608511473,0.837,0.84,6.79E-69,Stromal cell RIF-2 Vs Ctrl,CDH13
2.36E-65,0.60469589,0.484,0.353,4.21E-61,Stromal cell RIF-2 Vs Ctrl,HMOX1
0,0.601655314,0.999,1,0,Stromal cell RIF-2 Vs Ctrl,RPS16
9.51E-222,0.600330032,0.678,0.393,1.70E-217,Stromal cell RIF-2 Vs Ctrl,JAG1
8.66E-149,0.596816686,0.968,0.954,1.55E-144,Stromal cell RIF-2 Vs Ctrl,PHLDA1
5.36E-304,0.584922566,0.983,0.968,9.57E-300,Stromal cell RIF-2 Vs Ctrl,SNRPF
5.54E-211,0.5815634,0.962,0.942,9.90E-207,Stromal cell RIF-2 Vs Ctrl,SLC3A2
3.33E-145,0.580848351,0.853,0.692,5.95E-141,Stromal cell RIF-2 Vs Ctrl,PCLAF
6.12E-230,0.578879417,0.98,0.969,1.09E-225,Stromal cell RIF-2 Vs Ctrl,SERPINH1
9.50E-83,0.5695122,0.812,0.791,1.70E-78,Stromal cell RIF-2 Vs Ctrl,MYO1E
0,0.56899023,0.45,0.04,0,Stromal cell RIF-2 Vs Ctrl,NRARP
0,0.56641107,1,1,0,Stromal cell RIF-2 Vs Ctrl,RPS27
8.36E-188,0.564295477,0.751,0.584,1.49E-183,Stromal cell RIF-2 Vs Ctrl,MKNK2
2.28E-197,0.561960822,0.79,0.664,4.07E-193,Stromal cell RIF-2 Vs Ctrl,HIC1
1.23E-199,0.557890535,0.999,0.997,2.20E-195,Stromal cell RIF-2 Vs Ctrl,HMGB1
7.80E-98,0.556166658,0.665,0.555,1.39E-93,Stromal cell RIF-2 Vs Ctrl,SLC5A3
1.49E-195,0.552360351,0.984,0.977,2.66E-191,Stromal cell RIF-2 Vs Ctrl,HNRNPA3
1.87E-198,0.549654314,0.966,0.949,3.35E-194,Stromal cell RIF-2 Vs Ctrl,PRKDC
5.72E-193,0.547905251,0.978,0.968,1.02E-188,Stromal cell RIF-2 Vs Ctrl,SRSF7
9.78E-98,0.537547356,0.718,0.632,1.75E-93,Stromal cell RIF-2 Vs Ctrl,IFIT3
1.19E-168,0.535964655,0.881,0.825,2.13E-164,Stromal cell RIF-2 Vs Ctrl,P4HA1
3.35E-249,0.525697094,0.878,0.773,5.98E-245,Stromal cell RIF-2 Vs Ctrl,RPL36A
3.28E-19,0.524043503,0.555,0.497,5.87E-15,Stromal cell RIF-2 Vs Ctrl,RRAD
2.34E-128,0.516613274,0.839,0.812,4.19E-124,Stromal cell RIF-2 Vs Ctrl,IFITM2
0,0.512997198,1,1,0,Stromal cell RIF-2 Vs Ctrl,RPL41
5.17E-277,0.511300956,0.996,0.989,9.24E-273,Stromal cell RIF-2 Vs Ctrl,TMEM258
3.46E-236,0.508485471,1,0.999,6.18E-232,Stromal cell RIF-2 Vs Ctrl,LMNA
3.49E-169,0.507661092,0.964,0.948,6.23E-165,Stromal cell RIF-2 Vs Ctrl,ANP32B
8.88E-278,0.506813941,0.999,0.997,1.59E-273,Stromal cell RIF-2 Vs Ctrl,RPS11
5.33E-100,0.505529924,0.828,0.802,9.53E-96,Stromal cell RIF-2 Vs Ctrl,PPIF
4.54E-186,0.503750354,0.929,0.881,8.11E-182,Stromal cell RIF-2 Vs Ctrl,SLC1A5
1.08E-189,0.499963275,0.992,0.988,1.92E-185,Stromal cell RIF-2 Vs Ctrl,NDUFC2
6.95E-73,0.499602107,0.854,0.831,1.24E-68,Stromal cell RIF-2 Vs Ctrl,ARHGAP24
6.30E-228,0.495810709,0.986,0.976,1.13E-223,Stromal cell RIF-2 Vs Ctrl,NHERF2
0,0.49235878,0.996,0.997,0,Stromal cell RIF-2 Vs Ctrl,RPL38
7.63E-218,0.489451287,0.993,0.994,1.36E-213,Stromal cell RIF-2 Vs Ctrl,SNRPB
7.72E-102,0.489102954,0.608,0.441,1.38E-97,Stromal cell RIF-2 Vs Ctrl,SH3RF3
3.33E-125,0.486035241,0.881,0.814,5.96E-121,Stromal cell RIF-2 Vs Ctrl,NASP
3.80E-259,0.485978241,0.983,0.967,6.79E-255,Stromal cell RIF-2 Vs Ctrl,MICOS10
4.08E-136,0.485250015,0.541,0.314,7.28E-132,Stromal cell RIF-2 Vs Ctrl,NDRG1
2.25E-237,0.484282887,0.996,0.992,4.02E-233,Stromal cell RIF-2 Vs Ctrl,EIF5A
0,0.479694547,0.999,1,0,Stromal cell RIF-2 Vs Ctrl,RPSA
0,0.479537609,1,1,0,Stromal cell RIF-2 Vs Ctrl,RPS8
6.24E-168,0.477891925,0.992,0.99,1.11E-163,Stromal cell RIF-2 Vs Ctrl,SRSF3
1.06E-212,0.473041082,0.958,0.944,1.90E-208,Stromal cell RIF-2 Vs Ctrl,GLRX5
6.40E-157,0.471572993,0.968,0.936,1.14E-152,Stromal cell RIF-2 Vs Ctrl,H2AZ2
2.56E-152,0.471023266,0.889,0.844,4.57E-148,Stromal cell RIF-2 Vs Ctrl,ALYREF
0,0.471004185,0.999,0.999,0,Stromal cell RIF-2 Vs Ctrl,RPL21
1.32E-131,0.470248726,0.797,0.727,2.35E-127,Stromal cell RIF-2 Vs Ctrl,TSPAN9
9.20E-90,0.467851744,0.971,0.977,1.64E-85,Stromal cell RIF-2 Vs Ctrl,MRPS6
2.97E-190,0.467725944,0.952,0.914,5.31E-186,Stromal cell RIF-2 Vs Ctrl,RPS17
5.81E-201,0.466301706,1,1,1.04E-196,Stromal cell RIF-2 Vs Ctrl,PTMA
1.03E-244,0.464867241,0.998,0.997,1.84E-240,Stromal cell RIF-2 Vs Ctrl,OST4
5.62E-212,0.463703732,0.982,0.971,1.00E-207,Stromal cell RIF-2 Vs Ctrl,PDCD5
0,0.462593649,1,1,0,Stromal cell RIF-2 Vs Ctrl,RPS28
1.61E-124,0.459058345,0.995,0.989,2.87E-120,Stromal cell RIF-2 Vs Ctrl,NCL
3.69E-40,0.456045334,0.609,0.499,6.59E-36,Stromal cell RIF-2 Vs Ctrl,CENPF
5.70E-163,0.455706929,0.996,0.993,1.02E-158,Stromal cell RIF-2 Vs Ctrl,HNRNPA2B1
0,0.453283856,1,0.999,0,Stromal cell RIF-2 Vs Ctrl,RPL35
2.82E-70,0.452425713,0.872,0.827,5.04E-66,Stromal cell RIF-2 Vs Ctrl,SOCS1
6.54E-112,0.452373131,0.934,0.903,1.17E-107,Stromal cell RIF-2 Vs Ctrl,DEK
4.66E-116,0.450660317,0.716,0.625,8.33E-112,Stromal cell RIF-2 Vs Ctrl,TBX2
5.57E-139,0.447722019,0.977,0.973,9.94E-135,Stromal cell RIF-2 Vs Ctrl,AHNAK
3.08E-89,0.445901925,0.743,0.699,5.50E-85,Stromal cell RIF-2 Vs Ctrl,HPCAL1
1.45E-197,0.44473665,0.999,0.997,2.59E-193,Stromal cell RIF-2 Vs Ctrl,ENO1
1.77E-41,0.443914326,0.677,0.665,3.16E-37,Stromal cell RIF-2 Vs Ctrl,KRT8
4.97E-100,0.440779804,0.995,0.999,8.87E-96,Stromal cell RIF-2 Vs Ctrl,TUBA1B
9.36E-121,0.439588932,0.837,0.781,1.67E-116,Stromal cell RIF-2 Vs Ctrl,SLC25A37
2.71E-27,0.436378478,0.773,0.798,4.85E-23,Stromal cell RIF-2 Vs Ctrl,RGS4
8.07E-175,0.433258391,0.875,0.802,1.44E-170,Stromal cell RIF-2 Vs Ctrl,SNRPD3
4.05E-159,0.43173391,0.914,0.861,7.24E-155,Stromal cell RIF-2 Vs Ctrl,COX20
2.28E-84,0.430864786,0.998,0.999,4.08E-80,Stromal cell RIF-2 Vs Ctrl,H2AZ1
0,0.430338774,1,1,0,Stromal cell RIF-2 Vs Ctrl,RPLP1
0,0.429712134,1,1,0,Stromal cell RIF-2 Vs Ctrl,RPS21
3.60E-148,0.429249173,0.963,0.946,6.44E-144,Stromal cell RIF-2 Vs Ctrl,HNRNPM
0,0.429082304,1,1,0,Stromal cell RIF-2 Vs Ctrl,RPL35A
3.17E-284,0.429050166,1,0.998,5.66E-280,Stromal cell RIF-2 Vs Ctrl,RPL23A
2.67E-198,0.428497737,0.991,0.991,4.77E-194,Stromal cell RIF-2 Vs Ctrl,DBI
2.88E-40,0.428422362,0.712,0.718,5.15E-36,Stromal cell RIF-2 Vs Ctrl,PBX1
6.13E-55,0.428381818,0.674,0.546,1.10E-50,Stromal cell RIF-2 Vs Ctrl,TPX2
1.86E-45,0.425269948,0.892,0.928,3.33E-41,Stromal cell RIF-2 Vs Ctrl,PKIG
1.61E-94,0.424514705,0.726,0.634,2.88E-90,Stromal cell RIF-2 Vs Ctrl,TRERF1
4.08E-130,0.42212258,0.484,0.244,7.29E-126,Stromal cell RIF-2 Vs Ctrl,ANKRD37
3.03E-132,0.42151116,0.558,0.32,5.41E-128,Stromal cell RIF-2 Vs Ctrl,PHGDH
1.56E-100,0.42004265,0.991,0.978,2.79E-96,Stromal cell RIF-2 Vs Ctrl,HMGN2
2.54E-64,0.419668095,0.948,0.955,4.54E-60,Stromal cell RIF-2 Vs Ctrl,MAP4K4
0,0.419502485,0.999,0.999,0,Stromal cell RIF-2 Vs Ctrl,RPL22
1.25E-33,0.415552469,0.601,0.489,2.23E-29,Stromal cell RIF-2 Vs Ctrl,CDC20
6.13E-102,0.41483321,0.505,0.3,1.09E-97,Stromal cell RIF-2 Vs Ctrl,PLD1
1.98E-156,0.412926854,0.301,0.059,3.54E-152,Stromal cell RIF-2 Vs Ctrl,PDZD2
0,0.411118991,0.999,1,0,Stromal cell RIF-2 Vs Ctrl,RPL30
2.14E-203,0.410172476,0.99,0.983,3.83E-199,Stromal cell RIF-2 Vs Ctrl,COPS9
1.12E-157,0.407201614,0.99,0.992,2.01E-153,Stromal cell RIF-2 Vs Ctrl,SNRPG
3.20E-71,0.405558686,0.727,0.661,5.71E-67,Stromal cell RIF-2 Vs Ctrl,PMAIP1
7.74E-22,0.403967345,0.584,0.565,1.38E-17,Stromal cell RIF-2 Vs Ctrl,ANGPTL4
1.03E-82,0.403653674,0.8,0.709,1.84E-78,Stromal cell RIF-2 Vs Ctrl,CENPW
7.06E-85,0.403321984,0.58,0.455,1.26E-80,Stromal cell RIF-2 Vs Ctrl,ZNF532
3.76E-73,0.401968787,0.767,0.618,6.71E-69,Stromal cell RIF-2 Vs Ctrl,BIRC5
2.09E-130,0.401661381,0.887,0.865,3.74E-126,Stromal cell RIF-2 Vs Ctrl,ANP32A
2.35E-94,0.397357645,0.517,0.347,4.20E-90,Stromal cell RIF-2 Vs Ctrl,VEGFA
4.15E-224,0.396461954,0.999,1,7.42E-220,Stromal cell RIF-2 Vs Ctrl,PPP1R14B
1.13E-27,0.396202763,0.689,0.656,2.02E-23,Stromal cell RIF-2 Vs Ctrl,HMGB2
2.08E-98,0.395802735,0.818,0.769,3.72E-94,Stromal cell RIF-2 Vs Ctrl,RNF24
2.12E-83,0.394785609,0.805,0.781,3.79E-79,Stromal cell RIF-2 Vs Ctrl,IER5
7.77E-95,0.394734086,0.878,0.833,1.39E-90,Stromal cell RIF-2 Vs Ctrl,ISG15
3.65E-46,0.393949438,0.245,0.12,6.52E-42,Stromal cell RIF-2 Vs Ctrl,H1-5
4.29E-103,0.393455783,0.897,0.874,7.67E-99,Stromal cell RIF-2 Vs Ctrl,BTG1
6.72E-69,0.392913923,0.94,0.931,1.20E-64,Stromal cell RIF-2 Vs Ctrl,CD9
2.42E-112,0.392089598,0.755,0.651,4.33E-108,Stromal cell RIF-2 Vs Ctrl,ACAT2
0,0.391505097,1,1,0,Stromal cell RIF-2 Vs Ctrl,RPS15A
3.85E-269,0.389069897,0.39,0.041,6.87E-265,Stromal cell RIF-2 Vs Ctrl,TFF3
3.96E-190,0.388642175,0.995,0.993,7.07E-186,Stromal cell RIF-2 Vs Ctrl,ATP5MG
1.56E-11,0.388438116,0.31,0.272,2.79E-07,Stromal cell RIF-2 Vs Ctrl,G0S2
4.65E-102,0.388197387,0.587,0.389,8.30E-98,Stromal cell RIF-2 Vs Ctrl,MYBL2
5.06E-67,0.388188614,0.508,0.386,9.05E-63,Stromal cell RIF-2 Vs Ctrl,ISLR
3.15E-123,0.387979418,0.857,0.803,5.63E-119,Stromal cell RIF-2 Vs Ctrl,EIF4A3
6.75E-198,0.387374749,0.998,0.994,1.21E-193,Stromal cell RIF-2 Vs Ctrl,CALM1
1.01E-280,0.387278041,1,0.999,1.81E-276,Stromal cell RIF-2 Vs Ctrl,RPL14
2.59E-45,0.386724745,0.54,0.409,4.64E-41,Stromal cell RIF-2 Vs Ctrl,MKI67
1.43E-64,0.386545361,0.788,0.774,2.56E-60,Stromal cell RIF-2 Vs Ctrl,UBASH3B
2.24E-88,0.386491899,0.94,0.925,4.01E-84,Stromal cell RIF-2 Vs Ctrl,DTYMK
6.07E-43,0.386127025,0.609,0.555,1.09E-38,Stromal cell RIF-2 Vs Ctrl,FAM13A
9.20E-72,0.385068835,0.122,0.013,1.64E-67,Stromal cell RIF-2 Vs Ctrl,IGFBP1
2.00E-96,0.381716155,0.344,0.142,3.58E-92,Stromal cell RIF-2 Vs Ctrl,CAMK1D
2.58E-167,0.381179744,0.987,0.983,4.61E-163,Stromal cell RIF-2 Vs Ctrl,LSM7
4.11E-96,0.380316674,0.742,0.68,7.35E-92,Stromal cell RIF-2 Vs Ctrl,PPP1R10
5.57E-82,0.379238159,0.812,0.81,9.95E-78,Stromal cell RIF-2 Vs Ctrl,CYB5B
1.62E-127,0.379217323,0.977,0.973,2.89E-123,Stromal cell RIF-2 Vs Ctrl,LMAN1
1.46E-14,0.378182546,0.567,0.501,2.61E-10,Stromal cell RIF-2 Vs Ctrl,UBE2C
1.22E-61,0.377886905,0.986,0.992,2.17E-57,Stromal cell RIF-2 Vs Ctrl,LY6E
1.14E-282,0.376561466,1,0.999,2.04E-278,Stromal cell RIF-2 Vs Ctrl,RACK1
2.26E-144,0.375948162,0.567,0.334,4.04E-140,Stromal cell RIF-2 Vs Ctrl,B3GNT2
2.79E-34,0.375319732,0.581,0.542,4.98E-30,Stromal cell RIF-2 Vs Ctrl,NHS
2.30E-172,0.375001001,0.988,0.983,4.12E-168,Stromal cell RIF-2 Vs Ctrl,SEM1
1.12E-44,0.370615979,0.28,0.155,2.00E-40,Stromal cell RIF-2 Vs Ctrl,AREG
0,0.369580777,1,1,0,Stromal cell RIF-2 Vs Ctrl,RPS14
3.45E-113,0.36746799,0.608,0.43,6.17E-109,Stromal cell RIF-2 Vs Ctrl,AGPAT5
1.30E-137,0.367451311,0.988,0.976,2.33E-133,Stromal cell RIF-2 Vs Ctrl,KTN1
3.68E-143,0.367203857,0.984,0.979,6.57E-139,Stromal cell RIF-2 Vs Ctrl,UBE2I
4.17E-44,0.366613969,0.759,0.763,7.44E-40,Stromal cell RIF-2 Vs Ctrl,MGAT5
2.54E-78,0.366543442,0.855,0.826,4.53E-74,Stromal cell RIF-2 Vs Ctrl,ANP32E
4.66E-74,0.366245166,0.806,0.727,8.33E-70,Stromal cell RIF-2 Vs Ctrl,RPL39L
1.85E-69,0.36586296,0.996,0.989,3.31E-65,Stromal cell RIF-2 Vs Ctrl,SPARC
1.35E-105,0.365802002,0.983,0.978,2.40E-101,Stromal cell RIF-2 Vs Ctrl,TKT
8.28E-81,0.36324427,0.669,0.519,1.48E-76,Stromal cell RIF-2 Vs Ctrl,MCM7
8.05E-204,0.360744978,0.427,0.107,1.44E-199,Stromal cell RIF-2 Vs Ctrl,AFAP1L2
2.23E-47,0.359323203,0.7,0.656,3.99E-43,Stromal cell RIF-2 Vs Ctrl,KLHL29
3.18E-58,0.358905054,0.539,0.436,5.68E-54,Stromal cell RIF-2 Vs Ctrl,SYT14
1.23E-133,0.356906599,0.992,0.987,2.19E-129,Stromal cell RIF-2 Vs Ctrl,SSR2
1.03E-92,0.356336653,0.716,0.644,1.84E-88,Stromal cell RIF-2 Vs Ctrl,CKLF
1.57E-56,0.355122413,0.62,0.547,2.81E-52,Stromal cell RIF-2 Vs Ctrl,IRF1
3.34E-143,0.354268858,0.344,0.098,5.97E-139,Stromal cell RIF-2 Vs Ctrl,MX1
2.95E-76,0.35387316,0.766,0.712,5.28E-72,Stromal cell RIF-2 Vs Ctrl,TFPI
4.46E-05,0.353061994,0.4,0.411,0.797538996,Stromal cell RIF-2 Vs Ctrl,KRT7
5.05E-71,0.352883271,0.76,0.695,9.03E-67,Stromal cell RIF-2 Vs Ctrl,HMGB3
2.48E-54,0.351143384,0.49,0.384,4.43E-50,Stromal cell RIF-2 Vs Ctrl,ITGA11
1.75E-70,0.351073673,0.832,0.816,3.13E-66,Stromal cell RIF-2 Vs Ctrl,ZMIZ1
3.00E-176,0.350906802,0.994,0.995,5.37E-172,Stromal cell RIF-2 Vs Ctrl,TMA7
5.73E-79,0.350428485,0.84,0.721,1.02E-74,Stromal cell RIF-2 Vs Ctrl,TK1
2.11E-15,0.349980916,0.561,0.56,3.77E-11,Stromal cell RIF-2 Vs Ctrl,PRXL2A
2.82E-185,0.349790692,0.998,0.997,5.05E-181,Stromal cell RIF-2 Vs Ctrl,RPL4
4.90E-52,0.348501011,0.796,0.74,8.76E-48,Stromal cell RIF-2 Vs Ctrl,FABP5
0.000109734,0.34776877,0.232,0.21,1,Stromal cell RIF-2 Vs Ctrl,CGA
1.39E-256,0.346108626,0.999,0.999,2.49E-252,Stromal cell RIF-2 Vs Ctrl,RPL27
9.81E-109,0.345759156,0.999,0.999,1.75E-104,Stromal cell RIF-2 Vs Ctrl,UBC
1.76E-40,0.34351638,0.628,0.508,3.14E-36,Stromal cell RIF-2 Vs Ctrl,RGCC
1.07E-115,0.34261013,0.994,0.993,1.90E-111,Stromal cell RIF-2 Vs Ctrl,TPM3
4.40E-28,0.342179396,0.348,0.263,7.86E-24,Stromal cell RIF-2 Vs Ctrl,EBF1
2.81E-81,0.341620841,0.761,0.699,5.02E-77,Stromal cell RIF-2 Vs Ctrl,PSIP1
